channel_id,channel_title,playlist_id,video_id,category_id,published_at,title,description,thumbnail,view_count,like_count,favorite_count,comment_count,tags
UCjxgKuAiHatLO-YskZU6PQQ,smoothieX12,,F4M5Aocc7cs,28,2022-10-14T19:15:59Z,Strategic Psychobabble.,"How Mil.Tech affects policies. 
Please subscribe and support me on Patreon: https://www.patreon.com/martyanov   
Music by Anton Ovcharenko.
My blog: https://smoothiex12.blogspot.com/",https://i.ytimg.com/vi/F4M5Aocc7cs/default.jpg,37855.0,2607.0,0,335.0,"Russia,SMO,US,National Security Strategy,Mil.Tech narrative,NASANS,Netcentricity,Air Defense,Early Warning,Tundra-Kupol"
UCgnFSj7jQffD5V5m05j4dPw,Newsfirst Sri Lanka,,hSBVEDkP78U,22,2022-04-07T02:30:17Z,අවදිවුණු ජනතා හඬ බලවතුන්ට අදහගන්න බෑ!,"අවදිවුණු ජනතා හඬ බලවතුන්ට අදහගන්න බෑ!
Pathikada l පැතිකඩ 07.04.2022
අසෝක ඩයස්, ට්‍රාන්ස්පේරන්සි ඉන්ටර්නැෂනල් ශ්‍රී ලංකා ආයතනයේ නියෝජ්‍ය විධායක අධ්‍යක්ෂ, නීතිඥ සංඛිතා ගුණරත්න මහත්මිය සමග පැවැත්වූ පැතිකඩ සංවාදය
Asoka Dias interviews, Ms. Sankhitha Gunaratne, Attorney at Law, Deputy Executive Director, Transparency International Sri Lanka
#ජනතාවසමග: චෞර තන්ත්‍රය රට සූරාකෑම නවත්වමු! -  නීතිඥ සංඛිතා ගුණරත්න

#PoliticalCrisisSL #HumanRightsSL #TransparencyInternational #WithThePeople #ජනතාවසමග #People'sPowerSL #ProcurementAndAuditServiceSL #DeclarationOfAssetsAndLiabilitiesLawSL #AssetDeclarationsSL #NonDisclosureOfAssetsSL #OperationAgainstCorruptionSL #FightAgainstCorruptionSL #SaveOurCountrySL #PublicProtestsSL #FundamentalRightsDuringEmergency #StateOfEmergencySL #EmergencyRegulationsSL #RoleOfParliamentSL #TISL #SankhithaGunaratne #AsokaDias #Pathikada #SirasaPathikada #SirasaTV 
Subscribe us: http://bit.ly/NewsfirstSubscribe
Watch more videos: https://www.youtube.com/user/NewsFirstSrilanka/videos
Like us on Facebook: https://fb.com/NewsfirstSL
Follow us via Twitter: https://twitter.com/NewsfirstSL

Newsfirst.lk Sri Lanka's Number One News Provider.  

Web: www.newsfirst.lk
Email: contact@newsfirst.lk
Telephone: +94 114792700

#SriLankaNews #lka #News1st",https://i.ytimg.com/vi/hSBVEDkP78U/default.jpg,17358.0,187.0,0,7.0,"sri lanka,about sri lanka,sri lanka latest news,Whats new sri lanka,local news of Sri Lanka,breaking news sri lanka,sinhala news,sirasa news sirasa tv,whats new sinhala,sri lanka latest videos,sri lanka economy,සිරස ප්‍රවෘත්ති, පුවත්, සිරස්තල,නවතම තොරතුරු,sirasa live,news today,infolanka news,tamil news sri lanka,shorts,sri lanka trending,sirasa tv,voice sri lanka"
UC_s678ZYTORyWYLzlfLF4qA,MBMM16,,ZIQhejD7h3A,10,2020-10-31T23:30:11Z,"KERLI: Megamix 2.0 (2020) - ""THE EVOLUTION OF KERLI"" (pt.2) | MBMM16","(check out all credits below)

I present to you my newest project featuring my all time favorite female artist KERLI. 
#THEEVOLUTIONOFKERLI
 
 this is not only a decade but more of an Evolution. I have been here for many years and learned to evolve along.

this tribute is to showcase all her hard work and songs she's released over the past 10 years.
   each song truly has a special place in heart and to many Moonchildren!!!

    This mega mix consist all Singles and side tracks/full Albums!!! 
     each song is placed according to key and BPM matching. (so transitions can go smoothly)
        not all songs will be placed in order,. this will give a hint of surprise when it's being played.

   PART ONE:  mostly showcases Dark, Magical, slow paced music! (Shadow)

   PART TWO: Showcase more of an upbeat light feeling, and collaborations with other artist such as TyDi ,Seven Lions, Tokio Hotel,Motionless In White etc.

-----------------------------------------------------
Follow Me On Social Media!!!
NEW!!!
TIKTOK
https://www.tiktok.com/@officialunlim...

WIX Page!
http://reynastephany366.wixsite.com/m...

Facebook!
https://www.facebook.com/UnlimitedMas...

Twitter!
https://twitter.com/unlimited_B1

Instagram!!! 
https://www.instagram.com/obrit_stan/
++++++++++++++++++++++++++++++++++

(FRAGILE)
Kerli - Õllesummer Festival [The Sims 3 Machinima]
https://www.youtube.com/watch?v=CPZcP_qhS2M


(BUTTERFLY CRY)
CGI Short Film : ""RISING"" by Mikros Siggraph | TheCGBros
https://youtu.be/Q1xaySJwTJg

Kerli- Butterfly Cry (acoustic Live in Orem, Utah)
https://youtu.be/fsOfsXBoWKU

Real 4K HDR: Flight Of The Butterflies IMAX Clip in HDR
https://www.youtube.com/watch?v=GYWUtAnZzZo&t=69s


(UP UP UP)
maia kami-https://youtu.be/Bs6DX7Ppqzw

(SUGAR)
Courtney LE-https://youtu.be/APCMwyq7miI

(ZERO GRAVITY)
Nick Doguet-https://youtu.be/EIFPM-E-6bg

(WALKING ON AIR)
Kim Leyers-https://youtu.be/tvq8zfOCqHs
PrincessLunaKails-https://youtu.be/U4XSbZ46Sdw
Cozy Lua-https://youtu.be/P0zHF3vO6Rg
Yuuwii & Weiwen-https://youtu.be/6x6SNq83J_c
Christina Hanks-https://youtu.be/3XCTDdOm88k

(LEGENDS)
Pietra Anair-https://youtu.be/CjB_sbQwVhg
leodijack-https://youtu.be/G3GHVr1r12g
Boo Oliveira-https://youtu.be/LOj76q8upNE

(BLOSSOM)
Doori Channel-https://youtu.be/at1N_IhGGDQ
isNeon-https://youtu.be/zebepfZElhU
Lil Queen Ali-https://youtu.be/R3QYzs9E0kQ

(DIAMOND HARD)
Mde MARTIN-https://youtu.be/zXYxi-2ui4k

(STRANGE)
Sam Nolte-https://youtu.be/UQObfZhiM10

Deda Von Miseria-https://youtu.be/lan7mOMc70k

(BUILD THE CITIES)
jweihaas ft. Alexa Lusader-https://youtu.be/XjZeUFgIXiw


I OWN NOTHING! NEITHER THE SONGS OR THE VI DEOS!!! THIS IS ON PURPOSE OF ENTERTAINMENT AND MUSIC!!! IF YOU LIKE ANY SONGS/ARTISTS FEATURED IN THIS MASH-UP, PLEASE SUPPORT THESE ARTISTS BY BUYING THEIR MUSIC.",https://i.ytimg.com/vi/ZIQhejD7h3A/default.jpg,939.0,57.0,0,9.0,"KERLI,KERLI artist,estonia pop,the evolution of,megamix,mix,tribute mix,THE EVOLUTION MEGAMIX,Savages kerli,decade of pop"
UC2LdCiAsuXTM5KxqScV_V8g,De Nieuwe Wereld,,DFInjD2YQ-o,29,2022-10-15T13:00:08Z,#1032: Tirade tegen een rentesamenleving | Een gesprek met Anthony Migchels,"Marlies Dekkers in gesprek met oprichter van De Florijn Anthony Migchels over onze rentesamenleving.

--

De Nieuwe Wereld TV is een platform dat mensen uit verschillende disciplines bij elkaar brengt om na te denken over grote veranderingen die op komst zijn door een combinatie van snelle technologische ontwikkelingen en globalisering. Het is een initiatief van filosoof Ad Verbrugge in samenwerking met anchors Jelle van Baardewijk, Marlies Dekkers en Thomas Bollen.
  
De Nieuwe Wereld TV wordt gemaakt in samenwerking met Centrum Ethos aan de VU en Filosofische School Nederland.

Wil je ons steunen? Dat kan hier: https://www.whydonate.nl/donate/denieuwewereld",https://i.ytimg.com/vi/DFInjD2YQ-o/default.jpg,119389.0,2693.0,0,760.0,"Marlies Dekkers,Anthony Migchels,De Nieuwe Wereld,DNWtv"
UCJvAkOB_KleOkwUMmvYRlYw,الشيخ عصام عميرة Sheikh Issam Amirah,,QjHwNJAb6Fk,22,2022-05-24T13:00:12Z,الانحراف في القضية الفلسطينية سببه سياسي وآخر إعلامي,"من #المسجد_الأقصى #رمضان

للاشتراك إضغط: https://www.youtube.com/channel/UCJvAkOB_KleOkwUMmvYRlYw?sub_confirmation=1 

فيسبوك: https://www.facebook.com/IssamAmirah.Official
تويتر:https://twitter.com/N6S9SIEFKqMS5SX 
ساوند كلاود: https://soundcloud.com/issam-amirah-offical

#فلسطين_قضية_أمة
#الأقصى_يستصرخ_الجيوش
#Aqsa_calls_armies
#AqsaCallsArmies
#OrdularAksaya",https://i.ytimg.com/vi/QjHwNJAb6Fk/default.jpg,75.0,7.0,0,0.0,
UCIpMjfZC5W5sRD18oEQDb4Q,Khizar Irshad Chaudhry,,QAsfEwaKv-4,28,2022-10-09T20:18:17Z,8x = 1,"Linear equation to quadratic equation by using the formula.
While using variables as coefficients and coefficients as variables.
Is that even possible? My friend, anything is possible in this world...
8x = 1



Any questions? 
Hit me up https://www.khizar.dk/
#algebra #highschool #mathematics #college #quadraticequation",https://i.ytimg.com/vi/QAsfEwaKv-4/default.jpg,820195.0,42339.0,0,2510.0,
UCQipAqrQ74mvnQejw4DKmKA,Nikos,,-k6kv2jD-bc,23,2013-11-11T20:19:02Z,A day before 9/11 Rumsfeld says $2.3 Trillion Can't Be Tracked,A day before 9/11 Rumsfeld says $2.3 Trillion Can't Be Tracked,https://i.ytimg.com/vi/-k6kv2jD-bc/default.jpg,2393.0,13.0,0,3.0,"Rumsfeld,$2.3,Trillion,Can't,Be,Tracked,day,before,9/11"
UCUsMkDtVyel9USjCTaM42rw,Katie Halper,,oqVtQqCTyXc,25,2022-10-18T00:15:01Z,'Shocking and Disturbing' - Briahna Joy Gray,"Briahna Joy Gray expresses her opinion on Katie's recent parting with The Hill.

Briahna Joy Gray (@briebriejoy) is an American political commentator and host of Bad Faith podcast.

Watch the full show here: https://youtu.be/3KN2JDXeAp8

***Please support The Katie Halper Show ***
On Patreon https://www.patreon.com/thekatiehalpershow
Follow Katie on Twitter: https://twitter.com/kthalps",https://i.ytimg.com/vi/oqVtQqCTyXc/default.jpg,38436.0,2415.0,0,424.0,"katie halper,katie halper show,joe biden,biden,the katie halper show,democratic party,news,politics,politics news,elections,progressive,trump news,socialist,socialism,comedy,funny,briahna joy gray,the hill,rising,bad faith"
UC-1k7y80RAIK_JlXP8WlDDw,TheTemperTraptv,,Z50DHJsbMSM,10,2016-08-25T15:16:07Z,The Temper Trap - Lost (Official Video),,https://i.ytimg.com/vi/Z50DHJsbMSM/default.jpg,822279.0,8750.0,0,425.0,
UC8_K7bDkWkuPaKkDTDqVyQw,Archivo Prisma,,CmYFlOV7isI,24,2021-09-24T23:02:01Z,"AV-5262 Imagen de radio. La radio, 70 años de imaginación","Juan Alberto Badía y su equipo desarrollan un programa especial para celebrar los setenta años de la radio. Alicia Ardall recuerda a su marido Enrique Susini -pionero de la radiofonía junto a los llamados Locos de la Azotea-, y Juan Ramón Badía recrea las primeras palabras que se emitieron por radio. Luego se alude al crecimiento del medio, a la aparición de las primeras emisoras privadas y a la histórica transmisión de la pelea Firpo - Dempsey. El locutor Enrique Alejandro Mancini evoca sus inicios en el medio y a las figuras de la música que se popularizaron rápidamente gracias a la radio. También, se menciona el desarrollo que imprimió a la radiofonía la aparición de la publicidad, con archivo sonoro de avisos históricos. Seguidamente se hace alusión al rol de Jaime Yankelevich en la consolidación del nuevo medio, y se recuerda a los grandes locutores de la radio. Para las tandas publicitarias el programa cuenta con numerosos locutores invitados, y se suman al homenaje Pascual Menutti (la voz de la noticia en Radio Mitre por 20 años), Betty Elizalde y Daniel Alfonso Luro (veterano locutor del ""Rotativo del Aire""). Después, se rememoran ciclos emblemáticos y el locutor Lionel Godoy aparece en vivo desde su audición en Radio El Mundo para destacar el vínculo entre la radio y el tango. Asimismo, se destaca la figura de Fioravanti y a ""La Oral Deportiva"" con la presencia en el piso de José María Muñoz. Sin olvidar a los operadores (""aliados del locutor"", tal como los define Badía), se rinde homenaje a los grandes humoristas y libretistas de la radio, y se subraya la importancia del género radioteatral. Por su parte, Hilda Bernal y Oscar Casco interpretan un texto de Alberto Migré para homenajear al género. Hacia el final, se recibe en vivo un mensaje de LRA10 Radio Nacional Ushuaia.


Podés ver la ficha de catalogación completa en:
https://archivorta.com.ar/asset/imagen-de-radio/",https://i.ytimg.com/vi/CmYFlOV7isI/default.jpg,8582.0,196.0,0,24.0,"radio,homenaje,radioteatro,imágenes de archivo,publicidad,tango,entrevista,Caros Gardel,Francisco Urondo,Guillermo Casanova,Graciela Mancuso,José María Muñoz,Ernesto Catalán,Fioravanti (Joaquín Carvallo Serantes),Miguel Coronatto Paz,Hilda Bernal,Oscar Casco,Marcelo Gustavo Murphy,Alberto Castillo,Pepe Iglesias,Lionel Godoy,Aníbal Troilo,Betty Elizalde,Luis Sandrini,Niní Marshall,Dringue Farías,Pepe Arias,Estela Montes,Juan Alberto Badía"
UCimeNaqaRtai6VwYhbQdqbQ,effspot,,z8gsTQ7bdgA,2,2017-09-20T13:51:35Z,American Cops Hate Supercars Mega Compilation,"Make sure to check out my Beverly Hills Cops vs Supercars too!

https://www.youtube.com/watch?v=5DZJ7zasS8c

Make sure to check out Part 1 here:

https://www.youtube.com/watch?v=Gw7rjTsvsw4

____________________

My Gear to Make Videos:

Sony AX-53: http://amzn.to/2gqMamm
Circular Polarizer:  http://amzn.to/2hknuxV
Microphone: http://amzn.to/2gqRsyx
Gopro 1: http://amzn.to/2gCjl9V
Gopro 2: http://amzn.to/2guDsII
Laptop – http://amzn.to/2hkpLJ7
DSLR: http://amzn.to/2hk7peg
Lens: http://amzn.to/2hkcZgB



Subscribe: http://tinyurl.com/ja2hjl5
Instagram: https://instagram.com/effspot
Facebook: https://www.facebook.com/effspot",https://i.ytimg.com/vi/z8gsTQ7bdgA/default.jpg,20175175.0,86775.0,0,8274.0,"effspot,cops vs supercars,cops hate supercars,cops vs supercars part 2,cops vs supercars mega compilation,effspot jaguar svr pulled over,beverly hills police pulling exotic cars over,police pulling cars over,police pulling exotic cars,police vs supercars,police vs exotic cars,police hate supercars,effspot jaguar svr acceleration,pagani cinque police,jaguar xj220 police,police pulling over hypercars,street racers vs police"
UCs_mdknOARhPuZ06g2GQDgw,コヤぬき[公認],,c4h3LGOT8h4,24,2022-07-19T09:00:29Z,キングダムの魅力を語ります!! [コヤッキー切り抜き],"総チャンネル登録者120万人を超える人気YouTuberであり経営者でもあるコヤッキーさんの個人Vlogの切り抜きチャンネル

▶コヤッキーさんの出演するチャンネル

・コヤッキーvlog(仮)［個人Vlog］
https://youtube.com/channel/UCJI0Zz7WomTTAx6lQw-HC_Q
・コヤッキーチャンネル［ワンピース］
https://youtube.com/c/koyakky-ch
・コヤッキースタジオ［都市伝説］
https://youtube.com/c/koyakky-st

チャンネル登録よろしくお願いします!!

#コヤッキー #キングダム #kingdom #李牧 #飛信隊 #信 #切り抜き #コヤッキーチャンネル #コヤッキースタジオ #中国 #中国史 #春秋战国",https://i.ytimg.com/vi/c4h3LGOT8h4/default.jpg,360.0,9.0,0,1.0,
UCpzV-_27HPMZOL2vrnmTwqw,Axcape,,eCsTCnlrbW4,22,2014-03-14T16:19:50Z,Axcape - A new landscape,"All music and lyrics by Axcape 
(A new landscape - 2013)
http://www.axcape.com",https://i.ytimg.com/vi/eCsTCnlrbW4/default.jpg,351.0,5.0,0,0.0,"Music (Industry),Electronic Music (Musical Genre),Axcape (Musical Group),Barcelona (City/Town/Village),Honolulu (City/Town/Village),Paris (City/Town/Village),Vitalic (Musical Artist),Skrillex (Musical Artist),Infected Mushroom (Musical Group),Costa Brava (Location),A new landscape (Axcape),Axcape,A new landscape,Vanguard Music"
UC9H7K_x_eJhFrzj4OKRq-FA,TIN Invests,,XA8Dlg9jIsw,27,2021-06-28T23:17:18Z,Best way to invest in MUSIC!? ($SONO better then Spotify!?),"Ticker Talked About: $SONO
In the video I will provide my research on an overlooked company in the audio (music/home theater) business,. While everyone's talking about Spotify and Netflix, maybe they should be talking Sonos.

CHAPTERS
0:00 Overview
1:30 Whats Sonos?
4:54 Financials
6:38 The Competition
8:25 Pros & Cons
11:45 Final Remarks  

As for my page...
I am not trying to time the market or trade on time sensitive information.

My goal is to give you a complete company break down and allow you to leave with a strong understanding of what the company you're considering investing in actually does.
I believe that before investing, your investment should always make sense. You should always have a reason for buying it, and have a strong understanding of the company.
Typically I will have a theory or reason behind talking about the companies I do. 

When someone asks me when the right time to invest is, my answer is always NOW!
I believe that if you aren't investing with the ""rent money"". and if you continuously dollar cost average into companies/Industries that have a vision for the future, alongside strong fundamentals, then in the long run you should be set up for success.
It's my job to try to bring forward these companies to you!

If you enjoyed, please LIKE, and SUBSCRIBE!
And be sure to let me know what companies you want me to break down next in the comments!


Disclaimer: Everything I talked about in this video is a personal opinion based on my own research. I am not a trained professional nor am I financial advisor. These are not instructions, suggestions, or directions as to how to handle your money. 
Please, always do your own research!

THANK YOU FOR WATCHING!",https://i.ytimg.com/vi/XA8Dlg9jIsw/default.jpg,125.0,23.0,0,2.0,"sonos stock,sonos,stock market,stocks,sono stock,sonos stock analysis,sonos stock review,sonos stock 2021,stock market news,stock,finance stock,sono stock analysis,sonos stocks,stocks to buy now,is sono stock a buy,sonos stock price,sono stock 2021,is sonos stock a buy,sono stock price,sonos stock earnings,sonos stock forecast,is sonos stock worth it,stonks,should i buy sonos stock,sonos stock review jan 13,top stocks,$Sono Stock,$sono"
UC8v7cWX_oz6XolQqmZ9iBHw,Вежливый человек,,qGg_-3by7C0,25,2021-02-22T10:45:55Z,Михеев о своём обучении в США,"Михеев сам рассказывает, что обучался по программе Госдепа. По его словам, ""не они обрабатывали его мозги"", а он их. С трудом верится. Он что, супергерой голливудского блокбастера, который в одиночку перехитрил всех злодеев? Не удивимся, если из него будут делать народного героя, который в одиночку перехитрил Госдеп. США уже согласны кого угодно протолкнуть к власти, лишь бы не Путин. Значит, нам нужен только Путин.

Телеграм-канал: https://t.me/NODrus",https://i.ytimg.com/vi/qGg_-3by7C0/default.jpg,5586.0,113.0,0,153.0,
UCUEVcIHQ9akZnor6n9Q9n-A,Kouji Takimoto,,0R1ZgFPqK6w,22,2020-05-16T16:15:15Z,滝本晃司「 みずいろ 」,"3g - 滝本晃司ウェブサイト
http://www.officek.jp/3g/",https://i.ytimg.com/vi/0R1ZgFPqK6w/default.jpg,36940.0,910.0,0,42.0,
UC9MfXO1zwVNY4rGEzqLzy8w,I3thLegend,,mTCplV0VKAA,20,2011-12-28T17:36:18Z,BF3 HAPPY NOOBMAS,Wake Island CQ,https://i.ytimg.com/vi/mTCplV0VKAA/default.jpg,25.0,2.0,0,,"Bf3,Ps3,Battlefield,CKK"
UC3Kmov5NYlfcDFS5OPcix7g,bonnietylerVEVO,,lcOxhH8N3Bo,10,2009-11-15T14:54:12Z,Bonnie Tyler - Total Eclipse of the Heart (Turn Around) (Official Video),"Bonnie Tyler - Total Eclipse of the Heart (Turn Around) (Official Video)
Stream Bonnie Tyler here: https://bonnietyler.lnk.to/Streaming 
Subscribe to the Bonnie Tyler YouTube Channel: https://bonnietyler.lnk.to/YTSubscribe 

WATCH HOLDING OUT FOR A HERO MUSIC VIDEO ► https://bonnietyler.lnk.to/YouTubeTT/youtube2 
WATCH IF YOU WERE A WOMAN MUSIC VIDEO ► https://bonnietyler.lnk.to/YouTubeTT/youtube3 
WATCH LOVING YOU IS A DIRTY JOB MUSIC VIDEO  ► https://bonnietyler.lnk.to/YouTubeTT/youtube4 

Follow Bonnie Tyler -
Instagram: https://instagram.com/bonnietylerofficial
Facebook: https://facebook.com/bonnietylerofficial
Twitter: https://twitter.com/bonnietofficial
TikTok: https://www.tiktok.com/@bonnietylerofficial
Website: https://www.bonnietyler.com

#BonnieTyler #TotalEclipseOfTheHeart #TurnAround #BonnieTylerOfficial #BonnieTylerEssentials #BonnieTylerLive #BonnieTylerGreatestHits #BonnieTylerTotalEclipseOfTheHeart #BonnieTylerPerformance #TotalEclipseOfTheHeartOfficialVideo #BonnieTylerOfficialVideo #80s #BonnieTylerKaraoke #HoldingOutForAHero

Lyrics

(Turn around)
Every now and then
I get a little bit lonely
And you're never coming round

(Turn around)
Every now and then
I get a little bit tired
Of listening to the sound of my tears

(Turn around)
Every now and then
I get a little bit nervous
That the best of all the years have gone by

(Turn around)
Every now and then I get a little bit terrified
And then I see the look in your eyes

(Turn around, bright eyes)
Every now and then I fall apart
(Turn around, bright eyes)
Every now and then
I fall apart

(Turn around)
Every now and then
I get a little bit restless
And I dream of something wild

(Turn around)
Every now and then
I get a little bit helpless
And I'm lying like a child in your arms

(Turn around)
Every now and then
I get a little bit angry
And I know I've got to get out and cry

(Turn around)
Every now and then
I get a little bit terrified
But then I see the look in your eyes

(Turn around, bright eyes)
Every now and then
I fall apart
Turn around, bright eyes
Every now and then
I fall apart

And I need you now tonight
And I need you more than ever
And if you only hold me tight
We'll be holding on forever
And we'll only be making it right
'Cause we'll never be wrong

Together we can take it to the end of the line
Your love is like a shadow on me all of the time (all of the time)

I don't know what to do and I'm always in the dark
We're living in a powder keg and giving off sparks

I really need you tonight
Forever's gonna start tonight
(Forever's gonna start tonight)

Once upon a time I was falling in love
But now I'm only falling apart
There's nothing I can do
A total eclipse of the heart

Once upon a time there was light in my life
But now there's only love in the dark
Nothing I can say
A total eclipse of the heart

(Turn around, bright eyes)
(Turn around, bright eyes)

(Turn around)
Every now and then
I know you'll never be the boy
You always wanted to be

(Turn around)
But every now and then
I know you'll always be the only boy
Who wanted me the way that I am

(Turn around)
Every now and then
I know there's no one in the universe
As magical and wondrous as you

(Turn around)
Every now and then
I know there's nothing any better
There's nothing that I just wouldn't do

(Turn around, bright eyes)
Every now and then I fall apart
(Turn around, bright eyes)
Every now and then I fall apart

And I need you now tonight
And I need you more than ever
And if you only hold me tight
We'll be holding on forever
And we'll only be making it right
'Cause we'll never be wrong

Together we can take it to the end of the line
Your love is like a shadow on me all of the time (all of the time)

I don't know what to do
I'm always in the dark
Living in a powder keg and giving off sparks

I really need you tonight
Forever's gonna start tonight
(Forever's gonna start tonight)

Once upon a time I was falling in love
But now I'm only falling apart
There's nothing I can do
A total eclipse of the heart

Once upon a time there was light in my life
But now there's only love in the dark
Nothing I can say
A total eclipse of the heart

A total eclipse of the heart
A total eclipse of the heart

(Turn around, bright eyes)
(Turn around, bright eyes)
(Turn around)",https://i.ytimg.com/vi/lcOxhH8N3Bo/default.jpg,1002436306.0,4798177.0,0,149019.0,"Bonnie Tyler Total Eclipse of the Heart,Total Eclipse of the Heart official video,Bonnie Tyler Total Eclipse of the Heart official video,Total Eclipse of the Heart,Bonnie Tyler remix,Bonnie Tyler official,Bonnie Tyler essentials,Bonnie Tyler Total Eclipse of the Heart karaoke,Bonnie Tyler karaoke,soundtrack,Bonnie Tyler lyrics,Bonnie Tyler full track,80s,lyrics,official video,remix,It’s heartache,Turn Around,Bonnie"
UCF2LMk6XCzazmPPWrxc7qSg,Mohsen Yeganeh,,cDNDVtoJhik,10,2016-12-22T23:01:26Z,Mohsen Yeganeh - Behet Ghol Midam ( I promise you ),"Added Subtitles

Mp3 Link 
Live Version   http://mohsen-yeganeh.net/music/Mohsen%20Yeganeh%20-%20Behet%20Ghol%20Midam(LIVE%20VERSION).mp3
Orginal Version  http://www.mohsen-yeganeh.net/fansclub/wp-content/uploads/2016/02/Mohsen-Yeganeh-Behet-Ghol-Midam.mp3

Mixing and Mastering by: Arash Pakzad

www.Mohsen-Yeganeh.Net #mohsenyeganeh",https://i.ytimg.com/vi/cDNDVtoJhik/default.jpg,193120820.0,749485.0,0,90716.0,"Mohsen,Mohsenyeganeh,I promise you,Behet Ghol Midam,Persian Music,Iranian Music,Pop,Live,Mohsen Yeganeh - Behet Ghol Midam,محسن یگانه,محسن,بهت قول میدم"
UCmTM_hPCeckqN3cPWtYZZcg,The Deshbhakt,,C7okby0i-CI,25,2022-09-01T16:41:05Z,Savarkar flies on a Bulbul & Indian Education crash-lands | NCERT | Akash Banerjee,"Savarkar flying away on a bulbul is just the start - there is more glorification in days to come because the Indian Education system is being refurbished in ways we cannot even understand right now. While Savarkar may have become the subject of memes - there is nothing meme worthy about how our school education system is changed. We follow up on some brilliant reporting done by Ritika Chopra in the Indian Express an tell you how Education (as we know it) is about to Crash Land.

Follow Ritika Chopra @RitikaChopra__ on twitter
Brilliant Investigation here - https://indianexpress.com/article/express-exclusive/express-investigation-part-1-from-emergency-to-gujarat-riots-lessons-of-past-deleted-from-textbooks-of-future-7976207/ 

Follow Satish Acharya @satishacharya on twitter

🇮🇳 SUBSCRIBE FOR MORE VIDEOS 🇮🇳  - https://www.youtube.com/thedeshbhakt ▶️ 

⛔️  BECOME A DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️ 
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes 

👕 DESHBHAKT MERCH - ALL t-shirts worn on this channel come from our own merch line! 
https://kadakmerch.com/collections/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧 

*** SUBSCRIBE / FOLLOW US ***  
YouTube: - https://youtube.com/thedeshbhakt
Twitter :- https://twitter.com/thedeshbhakt
Web - https://thedeshbhakt.in/
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerjee.in
Podcast - https://anchor.fm/thedeshbhakt

Chapter Heads :

00:00 - Savarkar & Bulbul Saga
04:10 - What has been deleted?
12:26 - Who is doing the Changes?

Credits :
Writer : Akash
Edit :  Shivam, Tushar & Khursheed
VFX : Shivam
Thumbnail : Shivam
Associate Producer : Sahil Likhar
Producer: Avishrant

#savarkar #indianhistory #education",https://i.ytimg.com/vi/C7okby0i-CI/default.jpg,533362.0,32630.0,0,4597.0,"Akash Banerjee,akash,banerjee,bhakt banerjee,akash banerjee latest video,the deshbhakt,indian youtuber,dhruv rathee,khan sir,veer savarkar,randeep hooda movie,bulbul,changes in textbooks,national curriculum framework,rewriting history,saffronised history,cellular jail,savarkar controversy,savarkar apology letter,founder of RSS,mughals,ritika chopra,indian express,rewriting indian history,gandhi,nehru,veer savarkar movie,ncert"
UCGwm3zk51veKAjJTwC-Y2ag,Carnival Motion Pictures,,pmrvZz8r7CY,24,2022-04-19T10:42:54Z,Mere Desh Ki Dharti | Official Trailer | Divyenndu | DR. Shrikant Bhasi |Streaming on Amazon Prime,"Carnival Motion Pictures Presents Mere Desh Ki Dharti, Streaming on Amazon Prime. #meredeshkidhartitrailer #deshbadalrahahai 
       
              Movie: Mere Desh Ki Dharti
              Starring: Divyenndu Sharma, Anant Vidhaat, Anupriya Goenka, Inaamulhaq
              Concept by Dr. Shrikant Bhasi
              Directed and Screenplay by Faraz Haider
              Produced by Vaishali Sarwankar
              Dialogues by Piyush Mishra
              Music by Vikram Montrose
              Story by  Dr. Shrikant Bhasi  and Neel Chakraborty
              
             Music Label: Saregama Music PVT LTD
                                     LatinAutorPerf, Saregama Publishing
             #saregamamusic

              Song Releases :

              MDKD Title Song : https://www.youtube.com/watch?v=y7UpLSuxrsM
              Tip Top Song : https://www.youtube.com/watch?v=kB2VeTDBkSo
              Khudaya Re : https://www.youtube.com/watch?v=o2F9Jz4yk-Q 
              Naagan Naach : https://www.youtube.com/watch?v=0IrpLyX0UMQ 
              Jallad Zindagi : https://www.youtube.com/watch?v=so2vKinJNWw
                     
              Follow Us On:
              https://www.youtube.com/c/CarnivalMotionPictures/featured
              https://www.facebook.com/CarnivalMotionPictures/
              https://www.instagram.com/carnivalmotionpictures/
              https://twitter.com/carnivalmp",https://i.ytimg.com/vi/pmrvZz8r7CY/default.jpg,9919840.0,96758.0,0,2217.0,"#MereDeshKiDharti,#deshbadalrahahai,#devyenndu,#anantvidhat,#Anupriyagoenka,#officialtrailer,#bollywoodmovie,#hindimovie,#2022newrelease,#newmovie,#Kishan,#mirzapur,#mirzapurfilm,#carnivalmotionpictures,#carnivalgroup,#carnivalcinema,#trailer2022,#everydaycarnival,#newtrailer2022,#meredeshkidhartimovietrailer,#munnabhaiya,#comedy,#divyenndunewfilm,#carnivalnewfilm,#trailerreview,#comedymovie,#newfilm"
